NUMBER,SCIENTIFIC NAME,CODE,DBH (CM),HEIGHT (M),GROUND AREA (M2),TREE CONDITION,LEAF AREA (M2),LEAF BIOMASS (KG),LEAF AREA INDEX,CARBON STORAGE (KG),GROSS CARBON SEQ. (KG/YR),TREE VALUE ($),STREET TREE,NATIVE TO STATE,FUTURE DBH(CM),FUTURE HEIGHT (M),BIOMASS ADJUSTMENT,LEAF TYPE,FUTURE BIOMASS (KG)
673,QU QUMY1,QUMY1,5,2.5,0.070686,GOOD,0.142704212,0.0140832405,2.0188469003,2.7561431886,1.3971073943,5659.1655292,NO,NO,5.8997022472,2.5906899865,1,EVERGREEN,8.3065011657
677,QU QUMY1,QUMY1,7,2.5,0.19635,GOOD,0.5869777951,0.057927859,2.9894463717,6.343428958,2.2213797075,11091.964437,NO,NO,7.8997022472,2.5906899865,1,EVERGREEN,17.129617331
687,QU QUMY1,QUMY1,15,3.5,2.010624,GOOD,7.0007484212,0.6908921778,3.4818784722,34.358985653,9.8348325669,67479.522784,NO,NO,16.60147,3.661428176,0.8,EVERGREEN,88.38763644
686,QU QUMY1,QUMY1,15,3.5,1.76715,GOOD,6.5923893248,0.6505919001,3.7305205132,34.338835515,9.8348325669,67479.522784,NO,NO,16.60147,3.661428176,0.8,EVERGREEN,88.347336163
695,QU QUMY1,QUMY1,30,6,23.75835,GOOD,60.138855604,5.9350032909,2.5312723991,198.28076741,27.204448676,154916.89404,NO,NO,31.60147,6.161428176,0.8,EVERGREEN,450.97043217
746,QU QUMY1,QUMY1,11.5,4.1,5.725566,GOOD,12.151099699,1.1991717497,2.1222530137,18.387328864,6.8234238725,37421.232062,YES,NO,13.10147,4.261428176,0.8,EVERGREEN,50.421505473
837,QU QUMY1,QUMY1,43.829214002,8.5,76.977054,GOOD,243.39100277,24.019851856,3.1618643494,521.99215136,48.032909588,307587.81939,NO,NO,45.430684002,8.661428176,0.8,EVERGREEN,1140.0501219
838,QU QUMY1,QUMY1,23.769728648,8.5,38.4846,GOOD,98.769443742,9.7473915618,2.5664666839,117.56232394,19.815648608,104824.08308,NO,NO,25.371198648,8.661428176,0.8,EVERGREEN,274.75594509
810,QU QUMY1,QUMY1,37,11,46.566366,GOOD,214.11462735,21.130615227,4.5980531819,352.77686748,38.080756224,225046.82939,NO,NO,38.60147,11.161428176,0.8,EVERGREEN,781.71524741
1149,QU QUMY1,QUMY1,10,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,15.578656519,3.7036202971,18863.885097,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.564553633
1150,QU QUMY1,QUMY1,8,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,9.0302207881,2.7005659962,12072.886462,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.461573568
1151,QU QUMY1,QUMY1,8,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,9.0302207881,2.7005659962,12072.886462,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.461573568
1152,QU QUMY1,QUMY1,8,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,9.0302207881,2.7005659962,12072.886462,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.461573568
1153,QU QUMY1,QUMY1,8,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,9.0302207881,2.7005659962,12072.886462,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.461573568
1154,QU QUMY1,QUMY1,8,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,9.0302207881,2.7005659962,12072.886462,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.461573568
1155,QU QUMY1,QUMY1,10,3,0.7854,GOOD,2.9577582401,0.2918962244,3.7659259487,15.578656519,3.7036202971,18863.885097,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.564553633
1156,QU QUMY1,QUMY1,8,3,0.7854,GOOD,1.8015912802,0.1777960367,2.2938518974,8.9731706942,2.0907780571,12072.886462,NO,NO,8.7086150442,3.0714283965,1,EVERGREEN,22.127897503
1157,QU QUMY1,QUMY1,8,3,0.7854,GOOD,1.8015912802,0.1777960367,2.2938518974,8.9731706942,2.0907780571,12072.886462,NO,NO,8.7086150442,3.0714283965,1,EVERGREEN,22.127897503
1158,QU QUMY1,QUMY1,10,3,0.7854,GOOD,1.8015912802,0.1777960367,2.2938518974,15.521606425,2.8767404164,18863.885097,NO,NO,10.708615044,3.0714283965,1,EVERGREEN,36.796693684
1174,QU QUMY1,QUMY1,7,2.1,1.130976,GOOD,3.24590112,0.3203325643,2.87,5.1644473061,3.3697952147,13864.955547,NO,NO,8.60147,2.261428176,0.8,EVERGREEN,17.068485042
1203,QU QUMY1,QUMY1,2.6925824036,2.3,0.7854,GOOD,1.7153136,0.1692814364,2.184,0.5610489604,1.0329864551,1641.1580035,NO,NO,4.2940524036,2.461428176,0.8,EVERGREEN,3.1880708309
186,RH2 SPECIES,RH2,2.2360679775,2.2,0.502656,GOOD,0.840440832,0.1409544372,1.672,0.2843666154,0.0208560867,475.9492126,NO,NO,2.9446830217,2.2714283965,1,EVERGREEN,0.6104454042
394,RH2 SPECIES,RH2,3.4641016151,2,1.130976,GOOD,8.337555072,1.3983320875,7.372,0.8288074531,0.0328796449,357.48700787,NO,NO,5.0655716151,2.161428176,0.8,EVERGREEN,1.7233741958
711,RHSP1 RHIN1,RHIN1,3.3166247904,2,1.130976,GOOD,4.1399503516,0.8279900703,3.6605112325,1.5046237908,0.8402977472,1939.3166422,NO,NO,4.2163270375,2.0906899865,1,EVERGREEN,4.6898430761
93,RHSP1 SPECIES,RHSP1,2.2360679775,3,0.950334,GOOD,1.2691012292,0.2538202458,1.3354265229,0.5778853122,0.5434245397,881.50756464,NO,NO,3.1357702247,3.0906899865,1,EVERGREEN,2.2426197038
298,RHSP1 SPECIES,RHSP1,3.8729833462,2.1,1.130976,GOOD,6.3439720536,1.2687944107,5.6092897229,1.8979483738,1.6225731466,2644.5226939,NO,NO,5.4744533462,2.261428176,0.8,EVERGREEN,7.0410430407
706,RHSP1 SPECIES,RHSP1,3.4641016151,2.2,2.010624,GOOD,7.9247200776,1.5849440155,3.9414231988,1.7664561113,1.4326749986,2115.6181551,NO,NO,5.0655716151,2.361428176,0.8,EVERGREEN,6.3982622199
737,RHSP1 SPECIES,RHSP1,4,2.3,7.0686,GOOD,20.590229088,4.1180458176,2.9129147339,3.4318517731,1.6911816088,2820.8242069,NO,NO,5.60147,2.461428176,0.8,EVERGREEN,10.246066764
738,RHSP1 SPECIES,RHSP1,4,2.3,7.0686,GOOD,20.590229088,4.1180458176,2.9129147339,3.4318517731,1.6911816088,2820.8242069,NO,NO,5.60147,2.461428176,0.8,EVERGREEN,10.246066764
739,RHSP1 SPECIES,RHSP1,4,2.3,7.0686,GOOD,20.590229088,4.1180458176,2.9129147339,3.4318517731,1.6911816088,2820.8242069,NO,NO,5.60147,2.461428176,0.8,EVERGREEN,10.246066764
742,RHSP1 SPECIES,RHSP1,4,2.3,7.0686,GOOD,20.590229088,4.1180458176,2.9129147339,3.4318517731,1.6911816088,2820.8242069,NO,NO,5.60147,2.461428176,0.8,EVERGREEN,10.246066764
743,RHSP1 SPECIES,RHSP1,4,2.3,7.0686,GOOD,20.590229088,4.1180458176,2.9129147339,3.4318517731,1.6911816088,2820.8242069,NO,NO,5.60147,2.461428176,0.8,EVERGREEN,10.246066764
808,RHSP1 SPECIES,RHSP1,3.6055512755,2.2,1.130976,GOOD,2.8709147233,0.5741829447,2.5384400052,1.6252395331,0.7122822525,2291.9196681,NO,NO,4.3141663197,2.2714283965,1,EVERGREEN,4.6750435712
727,RO ROBA,ROBA,4,3,5.725566,GOOD,11.493628086,0.8606210084,2.0074221633,1.4034506234,1.7156749394,2820.8242069,NO,NO,5.60147,3.161428176,0.8,DECIDUOUS,6.2382511255
899,RO ROBA,ROBA,3.1622776602,2.8,5.309304,GOOD,12.581585601,0.9420851977,2.3697240921,1.0037877565,0.8090676017,1763.0151293,NO,NO,4.0619799074,2.8906899865,1,DECIDUOUS,3.6257107163
979,RO ROBA,ROBA,5.7445626465,3,0.7854,GOOD,4.6244352,0.3462689114,5.888,3.2977576156,2.6340577956,5817.9499266,NO,NO,7.3460326465,3.161428176,0.8,DECIDUOUS,11.863630822
531,RO ROCH,ROCH,3,2.3,0.384846,GOOD,0.3411694931,0.0255461227,0.8865091311,0.8707437272,0.7501087627,1586.7136164,NO,NO,3.8997022472,2.3906899865,1,DECIDUOUS,3.2417049798
694,RO ROCH,ROCH,1.4142135624,2.1,0.636174,GOOD,0.614544084,0.0460158921,0.966,0.119251999,0.5848934385,352.60302586,NO,NO,3.0156835624,2.261428176,0.8,DECIDUOUS,1.408290875
902,RO ROCH,ROCH,1.4142135624,3,0.031416,GOOD,0.0055628653,0.0004165368,0.1770710872,0.1570079425,0.333085613,352.60302586,NO,NO,2.3139158096,3.0906899865,1,DECIDUOUS,0.980187111
987,RO ROHY,ROHY,1.4142135624,2.7,0.384846,GOOD,1.6922525291,0.1267126505,4.3972200026,0.1543979847,0.3295203155,352.60302586,NO,NO,2.3139158096,2.7906899865,1,DECIDUOUS,0.9678366004
1147,RU RUDE8,RUDE8,55,9,60.821376,GOOD,263.2163702,9.8215063506,4.3276950886,779.058262,56.492164209,62944.567184,NO,NO,56.60147,9.161428176,0.8,DECIDUOUS,1671.1008524
55,SA SASE2,SASE2,3,2.3,1.327326,GOOD,3.5769506196,0.2265828345,2.6948546322,0.8707437272,0.7501087627,993.41784703,NO,NO,3.8997022472,2.3906899865,1,DECIDUOUS,3.2417049798
857,SC3 SPECIES,SC3,3.3166247904,2.3,0.950334,GOOD,3.6706848472,0.2748538991,3.8625208055,1.2401392824,0.8465704514,1939.3166422,NO,NO,4.2163270375,2.3906899865,1,EVERGREEN,4.1734194676
1136,SC3 SPECIES,SC3,3,3,1.76715,GOOD,3.2668357076,0.2446144438,1.8486465255,1.0161030408,0.5782345749,1322.261347,NO,NO,3.7086150442,3.0714283965,1,EVERGREEN,3.1886752314
102,SPSP SPTH2,SPTH2,3.4641016151,3.4,0.7854,GOOD,2.4200550705,0.1812091204,3.0813026107,1.2680989991,0.915683058,2115.6181551,NO,NO,4.3638038623,3.4906899865,1,DECIDUOUS,4.3675641142
974,SPSP SPTH2,SPTH2,7.0710678119,3.5,0.282744,GOOD,0.9730076654,0.0728569632,3.4413026107,6.8216943846,2.2585554576,8815.0756464,NO,NO,7.9707700591,3.5906899865,1,DECIDUOUS,18.160499684
492,ST15 STPS,STPS,3,2,0.7854,GOOD,1.4304510705,0.1071094552,1.8213026107,0.860616973,0.7442399786,1586.7136164,NO,NO,3.8997022472,2.0906899865,1,DECIDUOUS,3.2097139031
714,ST15 STPS,STPS,3.1622776602,2,0.950334,GOOD,4.3016948511,0.322102728,4.5265084182,0.7796241592,1.2885503702,1763.0151293,NO,NO,4.7637476602,2.161428176,0.8,DECIDUOUS,4.1363490588
914,ST15 STPS,STPS,4,2.3,1.130976,GOOD,3.542216832,0.2652344585,3.132,1.3728288643,1.6911816088,2820.8242069,NO,NO,5.60147,2.461428176,0.8,DECIDUOUS,6.1280209463
1103,ST15 STPS,STPS,6,2.7,0.502656,GOOD,1.5307396291,0.1146188717,3.0453026107,4.5365040019,1.8002368666,5289.0453879,NO,NO,6.8997022472,2.7906899865,1,DECIDUOUS,12.673481737
1218,ST15 STPS,STPS,2.8284271247,3,0.502656,GOOD,1.8499158082,0.1385181769,3.6802819587,0.778983553,0.7122005026,1410.4121034,NO,NO,3.7281293719,3.0906899865,1,DECIDUOUS,2.9823681111
7,ST25 STJA,STJA,4,2.3,4.523904,GOOD,10.528119879,0.7883255904,2.3272200026,1.7160360804,1.0661120158,2350.6868391,NO,NO,4.8997022472,2.3906899865,1,DECIDUOUS,5.5642961924
105,ST25 STJA,STJA,7,3.5,1.76715,GOOD,6.8666587575,0.5141623463,3.8857249003,5.32824556,3.3882085591,8638.7741335,NO,NO,8.60147,3.661428176,0.8,DECIDUOUS,17.432908238
106,ST25 STJA,STJA,6,3,0.384846,GOOD,1.1165706002,0.0836066827,2.9013439148,4.5697835932,1.8094173317,6346.8544654,NO,NO,6.8997022472,3.0906899865,1,DECIDUOUS,12.75840185
396,ST25 STJA,STJA,5,2.3,1.327326,GOOD,4.4676225847,0.334527081,3.3658819195,2.9116778837,1.4130915651,4407.5378232,NO,NO,5.8997022472,2.3906899865,1,DECIDUOUS,8.6495388977
54,SYSP SYRE,SYRE,12,5.8,5.725566,GOOD,14.773563389,1.4251025777,2.5802799914,24.857453788,4.6858764413,25387.417862,NO,NO,12.899702247,5.8906899865,1,DECIDUOUS,59.086660458
623,SYSP SYRE,SYRE,4,2.2,0.7854,GOOD,1.7284617101,0.1667326409,2.2007406546,1.7104633136,1.0637503667,2820.8242069,YES,NO,4.8997022472,2.2906899865,1,DECIDUOUS,5.5484273607
861,TA TACA,TACA,3,3.2,1.76715,GOOD,9.7591706363,1.528326743,5.522547965,1.2944816189,0.7999969815,1592.3842591,NO,NO,4.60147,3.361428176,0.8,EVERGREEN,4.1889572008
173,TE6 SPECIES,TE6,15,5,1.76715,GOOD,4.0867949447,0.3060114317,2.3126474519,41.963341763,6.2899509843,51581.309666,NO,NO,15.899702247,5.0906899865,1,EVERGREEN,96.506585494
174,TE6 SPECIES,TE6,7,5,1.130976,GOOD,2.0339480918,0.1522981642,1.7984007546,6.9454053136,2.2782446789,8638.7741335,NO,NO,7.8997022472,5.0906899865,1,EVERGREEN,18.447299985
542,TE6 SPECIES,TE6,3,3.3,1.130976,GOOD,1.9347468788,0.1448701661,1.7106878296,0.975905655,0.5825836117,1586.7136164,NO,NO,3.7086150442,3.3714283965,1,EVERGREEN,3.1169785334
536,TE6 SPECIES,TE6,10.295630141,4,1.327326,GOOD,4.2833347839,0.3207279611,3.2270405189,16.969300194,3.7412394809,18687.96037,NO,NO,11.195332388,4.0906899865,1,EVERGREEN,41.421079349
560,TE6 SPECIES,TE6,3,3.5,1.76715,GOOD,3.9982168361,0.2993788715,2.2625226133,1.0595513691,0.5854592694,1586.7136164,NO,NO,3.7086150442,3.5714283965,1,EVERGREEN,3.2900212769
684,TE6 SPECIES,TE6,12,2.1,2.010624,GOOD,6.8026118522,0.5093666359,3.3833336577,19.053659204,6.6757824583,25387.417862,NO,NO,13.60147,2.261428176,0.8,EVERGREEN,51.458883325
683,TE6 SPECIES,TE6,8.8881944173,2.6,2.544696,GOOD,9.8999117454,0.7412865603,3.8904103851,9.6067422857,4.5319067908,13927.819521,NO,NO,10.489664417,2.761428176,0.8,EVERGREEN,28.277298153
701,TE6 SPECIES,TE6,8.4852813742,2.3,1.76715,GOOD,5.5572965486,0.4161197947,3.1447791917,10.479290439,2.8251672891,12693.708931,YES,NO,9.3849836214,2.3906899865,1,EVERGREEN,26.608915457
710,TE6 SPECIES,TE6,12,3.5,2.010624,GOOD,6.4643566655,0.4840387309,3.215099723,19.466826723,6.7785490473,25387.417862,NO,NO,13.60147,3.661428176,0.8,EVERGREEN,52.490751541
813,TE6 SPECIES,TE6,10.677078252,4,7.0686,GOOD,15.432082217,1.1555249622,2.1831879322,15.241551047,5.8473821084,20098.372474,NO,NO,12.278548252,4.161428176,0.8,EVERGREEN,42.177866311
817,TE6 SPECIES,TE6,8.7749643874,3,2.269806,GOOD,6.4957815304,0.486391765,2.8618223453,11.527085008,2.9833684534,13575.216496,NO,NO,9.6746666346,3.0906899865,1,EVERGREEN,29.020906923
815,TE6 SPECIES,TE6,8.94427191,3,3.1416,GOOD,7.5413520812,0.564682099,2.4004813093,12.092505546,2.3756189197,14104.121034,NO,NO,9.6528869542,3.0714283965,1,EVERGREEN,28.936248932
816,TE6 SPECIES,TE6,9.4868329805,3,3.1416,GOOD,7.9747631203,0.5971350932,2.5384400052,13.891027216,2.5725666227,15867.136164,NO,NO,10.195448025,3.0714283965,1,EVERGREEN,32.927187677
814,TE6 SPECIES,TE6,9,2.5,0.282744,GOOD,0.999782784,0.0748618331,3.536,9.5352518979,4.5996154848,14280.422547,NO,NO,10.60147,2.661428176,0.8,EVERGREEN,28.269734765
847,TE6 SPECIES,TE6,6,3,2.010624,GOOD,7.3366766007,0.5493563884,3.6489550511,3.9305050687,2.7780589685,6346.8544654,NO,NO,7.60147,3.161428176,0.8,EVERGREEN,13.417128074
886,TE6 SPECIES,TE6,5,3.2,1.130976,GOOD,5.5404291414,0.4148567954,4.8988034595,2.5949086754,2.2357521567,3672.948186,NO,NO,6.60147,3.361428176,0.8,EVERGREEN,9.6613216642
1043,TE6 SPECIES,TE6,4,3,0.19635,GOOD,1.2283656,0.0919776796,6.256,1.4494394632,1.7156749394,2820.8242069,NO,NO,5.60147,3.161428176,0.8,EVERGREEN,6.330228805
1122,TE6 SPECIES,TE6,4,2.2,0.19635,GOOD,0.3358935553,0.0251510705,1.7106878296,1.7230388489,0.8124711261,2350.6868391,NO,NO,4.7086150442,2.2714283965,1,EVERGREEN,5.0710199499
1240,TE6 SPECIES,TE6,8,3,1.130976,GOOD,3.8477447632,0.2881118089,3.4021453711,9.1963065583,2.638076099,11283.296827,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.668765315
1035,TO2 TOCI,TOCI,2,2.1,0.384846,GOOD,1.134526008,0.0849511494,2.948,0.2669816817,0.8029549114,705.20605172,NO,NO,3.60147,2.261428176,0.8,DECIDUOUS,2.1398731862
1036,TO2 TOCI,TOCI,2,3,0.384846,GOOD,1.557856608,0.1166493395,4.048,0.2786581502,0.8239154493,705.20605172,NO,NO,3.60147,3.161428176,0.8,DECIDUOUS,2.205147199
65,TR1 TRFO,TRFO,8,4,4.523904,GOOD,12.051680256,2.0212461645,2.664,2.230323307,0.0645128717,752.36102362,NO,NO,8.7086150442,4.0714283965,1,EVERGREEN,4.5896723574
66,TR1 TRFO,TRFO,15,4.5,4.523904,GOOD,15.987805556,2.6813929653,3.5340726849,3.1341604469,0.1072923864,752.36102362,NO,NO,15.899702247,4.5906899865,1,EVERGREEN,6.4829056665
767,TR1 TRFO,TRFO,13,7,1.76715,GOOD,9.2695124266,1.5546352078,5.245458748,7.2705852928,0.2480178169,1557.4419291,NO,NO,13.899702247,7.0906899865,1,EVERGREEN,15.03720622
766,TR1 TRFO,TRFO,14,7.5,1.76715,GOOD,10.552838768,1.7698681372,5.971671204,8.8230276375,0.2827584052,1557.4419291,NO,NO,14.899702247,7.5906899865,1,EVERGREEN,18.211572085
793,TR1 TRFO,TRFO,15,4,1.327326,GOOD,11.026899746,1.8493752195,8.3076047227,2.197418279,0.0858624786,644.29576772,NO,NO,15.899702247,4.0906899865,1,EVERGREEN,4.5665615151
910,TR1 TRFO,TRFO,30,5,2.544696,GOOD,12.524456107,2.1005377119,4.9217887352,3.4877342999,0.1309863551,851.07952756,NO,NO,30.899702247,5.0906899865,1,EVERGREEN,7.23744131
459,TR7 TRSE6,TRSE6,27,8.5,13.202574,GOOD,68.386970776,5.1206862891,5.1798210543,140.88020149,20.990904371,110276.80649,NO,NO,28.60147,8.661428176,0.8,DECIDUOUS,323.74221172
460,TR7 TRSE6,TRSE6,18,6,9.079224,GOOD,20.973119459,1.570427291,2.310012338,52.287544145,11.906706893,63110.782256,NO,NO,19.60147,6.161428176,0.8,DECIDUOUS,128.38850208
836,TR7 TRSE6,TRSE6,30,10,33.18315,GOOD,139.92672149,10.477446743,4.2168004391,183.26536529,24.449682002,130191.35005,NO,NO,31.60147,10.161428176,0.8,DECIDUOUS,415.43009458
1205,TR7 TRSE6,TRSE6,13,9,11.341176,GOOD,49.608534332,3.7145926877,4.3741966734,25.051506956,7.9370886129,15019.862599,NO,NO,14.60147,9.161428176,0.8,DECIDUOUS,65.977191137
1207,TR7 TRSE6,TRSE6,1,2.7,0.19635,GOOD,0.0379234659,0.002839637,0.1931421743,0.0700001735,0.1694974707,58.767170976,NO,NO,1.7086150442,2.7714283965,1,DECIDUOUS,0.4789952884
259,TS TSJE,TSJE,5,2,0.19635,GOOD,0.204126735,0.0141427299,1.0396064937,1.3228482696,0.6147004362,4842.6894435,NO,NO,5.8997022472,2.0906899865,1,EVERGREEN,3.8750974116
256,TS TSJE,TSJE,5,2.4,0.19635,GOOD,0.6408864,0.0444032148,3.264,1.1056977366,0.9751461414,4842.6894435,NO,NO,6.60147,2.561428176,0.8,EVERGREEN,4.1616877561
258,TS TSJE,TSJE,5,2.5,0.19635,GOOD,0.3404709,0.0235892079,1.734,1.1030138044,0.9809296451,4842.6894435,NO,NO,6.60147,2.661428176,0.8,EVERGREEN,4.1678868991
248,TS TSJE,TSJE,13,4.2,0.384846,GOOD,3.200379336,0.2217352889,8.316,10.596306991,3.2530134904,44071.270763,NO,NO,14.60147,4.361428176,0.8,EVERGREEN,27.698640962
249,TS TSJE,TSJE,20,4.4,0.7854,GOOD,6.9555024,0.4819054781,8.856,28.258262192,5.5704384563,74007.448789,NO,NO,21.60147,4.561428176,0.8,EVERGREEN,67.657401297
250,TS TSJE,TSJE,11,4.2,0.502656,GOOD,4.180087296,0.2896134385,8.316,7.3380873828,2.6608269494,23438.616906,NO,NO,12.60147,4.361428176,0.8,EVERGREEN,19.997828664
251,TS TSJE,TSJE,9,2.6,0.384846,GOOD,2.992562496,0.2073368935,7.776,4.2773763734,1.9410824271,15690.313797,NO,NO,10.60147,2.761428176,0.8,EVERGREEN,12.436917601
252,TS TSJE,TSJE,6,2.2,0.384846,GOOD,3.200379336,0.2217352889,8.316,1.7278765348,1.1833544517,6973.4727986,NO,NO,7.60147,2.361428176,0.8,EVERGREEN,5.822461973
253,TS TSJE,TSJE,7,2.5,0.384846,GOOD,2.992562496,0.2073368935,7.776,2.4461289439,1.4369143155,9491.6713092,NO,NO,8.60147,2.661428176,0.8,EVERGREEN,7.7660865188
254,TS TSJE,TSJE,9,2.8,0.502656,GOOD,3.094350336,0.2143891688,6.156,4.3312838084,1.960749268,15690.313797,NO,NO,10.60147,2.961428176,0.8,EVERGREEN,12.584066153
255,TS TSJE,TSJE,17,4.8,1.130976,GOOD,11.052576483,0.7657674238,9.7726003765,20.149687143,4.6253933878,59622.532075,NO,NO,18.60147,4.961428176,0.8,EVERGREEN,49.550161062
257,TS TSJE,TSJE,8,2.6,0.282744,GOOD,1.435208544,0.0994370816,5.076,3.2429298038,1.6884640867,12397.284975,NO,NO,9.60147,2.761428176,0.8,EVERGREEN,9.862787781
263,TS TSJE,TSJE,13,4.9,0.7854,GOOD,6.1072704,0.4231365173,7.776,11.067352909,3.3505361193,44071.270763,NO,NO,14.60147,5.061428176,0.8,EVERGREEN,28.835778057
264,TS TSJE,TSJE,13,4.9,0.950334,GOOD,5.8362260766,0.4043574649,6.1412367405,13.771909546,2.2729176922,44071.270763,NO,NO,13.899702247,4.9906899865,1,EVERGREEN,32.089654475
267,TS TSJE,TSJE,13,4.9,0.950334,GOOD,7.1237734477,0.4935639802,7.4960734307,13.816512803,2.2729176922,44071.270763,NO,NO,13.899702247,4.9906899865,1,EVERGREEN,32.178860991
1225,ULS ULPA,ULPA,30,10.4,81.713016,GOOD,457.42189522,51.979760821,5.5979073789,155.17969699,20.617169509,146556.65048,NO,NO,31.60147,10.561428176,0.8,DECIDUOUS,351.593733
383,VISP1 VIVI,VIVI,2,2.5,0.384846,GOOD,1.219192128,0.0812794752,3.168,0.2722338074,0.8123683885,705.20605172,NO,NO,3.60147,2.661428176,0.8,DECIDUOUS,2.1692043919
288,VISP2 VIOD,VIOD,7,2,2.010624,GOOD,4.254480384,0.3185673985,2.116,5.152381096,3.3124488531,8638.7741335,NO,NO,8.60147,2.161428176,0.8,DECIDUOUS,16.929659898
289,VISP2 VIOD,VIOD,16.763054614,3.2,8.553006,GOOD,17.950881844,1.3441278871,2.0987804573,42.662049913,10.569631551,58103.031535,NO,NO,18.364524614,3.361428176,0.8,DECIDUOUS,106.46336293
290,VISP2 VIOD,VIOD,12,2.3,1.130976,GOOD,1.742834016,0.130500096,1.541,18.861397325,6.6907148284,25387.417862,NO,NO,13.60147,2.461428176,0.8,DECIDUOUS,51.104224306
287,VISP2 VIOD,VIOD,15,3.1,4.90875,GOOD,11.994982792,0.8981614952,2.4435921145,32.623468841,9.0896472523,51581.309666,NO,NO,16.60147,3.261428176,0.8,DECIDUOUS,83.426232187
1057,VISP2 VIOD,VIOD,14.142135624,3,4.90875,GOOD,7.984836534,0.5978893713,1.6266537375,35.353484114,5.6942731324,8111.6377816,NO,NO,15.041837871,3.0906899865,1,DECIDUOUS,82.095514493
1139,VISP2 VIOD,VIOD,8,3,0.7854,GOOD,0.4767521431,0.0356982936,0.6070182621,9.0522506539,2.0444446306,14104.121034,NO,NO,8.7086150442,3.0714283965,1,DECIDUOUS,22.193390569
1140,VISP2 VIOD,VIOD,10,3,0.7854,GOOD,0.4767521431,0.0356982936,0.6070182621,15.415086866,2.7631540693,22037.689116,NO,NO,10.708615044,3.0714283965,1,DECIDUOUS,36.356481871
1172,VISP2 VIOD,VIOD,8,3.7,2.269806,GOOD,2.1669139561,0.1622543952,0.9546692343,9.1791331701,2.6640052365,11283.296827,NO,NO,8.8997022472,3.7906899865,1,DECIDUOUS,23.686276813
1182,VISP2 VIOD,VIOD,18,5,3.1416,GOOD,7.6754127861,0.5747203096,2.4431540572,51.70697915,11.81341184,52592.318547,NO,NO,19.60147,5.161428176,0.8,DECIDUOUS,127.04078198
1181,VISP2 VIOD,VIOD,12,5.2,3.1416,GOOD,8.0652357245,0.6039095097,2.5672382622,19.716863548,6.8989032931,21156.181551,NO,NO,13.60147,5.361428176,0.8,DECIDUOUS,53.231533683
1221,VISP2 VIOD,VIOD,28.77498914,4.5,34.212024,GOOD,91.231657709,6.8312529925,2.666654791,158.73334833,22.380235064,121806.27907,YES,NO,30.37645914,4.661428176,0.8,DECIDUOUS,362.2271668
1223,VISP2 VIOD,VIOD,22.135943621,3.5,11.945934,GOOD,29.49334295,2.2084054192,2.4689022181,83.57524554,15.480830708,82443.029224,YES,NO,23.737413621,3.661428176,0.8,DECIDUOUS,198.1121525
1224,VISP2 VIOD,VIOD,27.730849248,5.1,19.635,GOOD,60.205118987,4.5080447903,3.0662143614,145.97434567,21.3412126,114935.17925,YES,NO,29.332319248,5.261428176,0.8,DECIDUOUS,334.63111655
463,WI WIFL,WIFL,7.0710678119,3.5,7.0686,GOOD,14.216446759,1.0645004915,2.0112110969,5.4573555077,3.4312428326,8815.0756464,NO,NO,8.6725378119,3.661428176,0.8,DECIDUOUS,17.77719668
585,WI WIFL,WIFL,3,2,2.544696,GOOD,4.799296656,0.3593622046,1.886,0.6884935784,1.2163385336,1586.7136164,NO,NO,4.60147,2.161428176,0.8,DECIDUOUS,3.809664224
442,ZA2 ZAPU2,ZAPU2,5,2.1,1.130976,GOOD,2.7148867492,0.2032855556,2.4004813093,2.8951105024,1.081088992,4407.5378232,NO,NO,5.7086150442,2.1714283965,1,DECIDUOUS,7.9523989889
452,ZA2 ZAPU2,ZAPU2,3,2,0.19635,GOOD,0.3900699352,0.0292076948,1.9866052215,0.860616973,0.563367645,1586.7136164,NO,NO,3.7086150442,2.0714283965,1,DECIDUOUS,2.847969236
443,ZA2 ZAPU2,ZAPU2,1.7320508076,2.6,0.7854,GOOD,3.392928,0.2540559948,4.32,0.1960004246,0.7115106964,528.90453879,NO,NO,3.3335208076,2.761428176,0.8,DECIDUOUS,1.815022242
444,ZA2 ZAPU2,ZAPU2,1.7320508076,2.6,0.7854,GOOD,2.450448,0.1834848851,3.12,0.1960004246,0.7115106964,528.90453879,NO,NO,3.3335208076,2.761428176,0.8,DECIDUOUS,1.815022242
